Vernier Format 2
Sin título.cmbl 7/05/2025 14:32:16 .
Último
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
4.1	0.3887905	-0.192985138889	-0.0974347608025	-9.54695100841	-2.11378764964	-0.148137513672
4.2	0.3682105	-0.201321944444	0.00516087962963	-9.75639051865	-2.16226901775	-0.298968436684
4.3	0.347116	-0.194366666667	0.133402121914	-9.98328332141	-2.18166156499	-0.37573060286
4.4	0.3280795	-0.172833888889	0.251414236111	-10.1927228316	-2.21075038586	-0.69489960959
4.5	0.31213	-0.143154861111	0.364503665123	-10.4196156344	-2.30286498527	-1.1487390833
4.6	0.298753	-0.102947638889	0.502365316358	-10.6465084372	-2.45800536323	-1.4113464939
4.7	0.289835	-0.0439230555556	0.64546724537	-10.908307825	-2.63738642524	-1.20395397476
4.8	0.2886345	0.0305841666667	0.735385648148	-11.1875605053	-2.70526034059	-0.90902565208
4.9	0.2954945	0.110808055556	0.730198302469	-11.4493598931	-2.76828611914	-0.991174636935
5	0.3109295	0.187173194444	0.599654513889	-11.7286125734	-2.92342649709	-0.884784968025
5.1	0.334768	0.241290972222	0.351958757716	-12.0427718388	-3.00099668607	-0.285501389987
5.2	0.362208	0.260822916667	0.0658872299383	-12.3394778116	-2.9719078652	0.27068763862
5.3	0.3894765	0.249770694444	-0.172214583333	-12.6361837844	-2.9282746339	0.599283578038
5.4	0.4138295	0.217900277778	-0.31896882716	-12.9328897573	-2.81676748725	0.469999929742
5.5	0.4333805	0.179503333333	-0.393364891975	-13.1946891451	-2.76828611914	-0.335329462767
5.6	0.449673	0.138867361111	-0.454223572531	-13.4739418254	-2.86040071855	-1.28744966428
5.7	0.461678	0.0912761111111	-0.527005208333	-13.7531945057	-3.08341501186	-1.50157570677
5.8	0.469224	0.0314893055556	-0.567948186728	-14.0848070636	-3.3209737156	-0.0942693268825
5.9	0.468538	-0.03215625	-0.509074459877	-14.4513262065	-3.21431470576	2.33653260201
6	0.460992	-0.0779372222222	-0.373991743827	-14.7654854719	-2.73919729827	3.66977022507
6.1	0.451045	-0.103805138889	-0.264078240741	-14.9923782746	-2.29316871165	3.12839494783
6.2	0.4398975	-0.123718194444	-0.22382337963	-15.2018177849	-2.0556100079	1.77226334539
6.3	0.4265205	-0.144631666667	-0.229235686728	-15.3938040026	-1.95864727168	0.434985608329
6.4	0.4114285	-0.169737361111	-0.237043171296	-15.5857902203	-1.97803981893	-0.783782117794
6.5	0.3925635	-0.19508125	-0.208896527778	-15.777776438	-2.12833206007	-1.8207447135
6.6	0.3719835	-0.215184861111	-0.124615393519	-16.0046692408	-2.36589076381	-2.60991364997
6.7	0.3493455	-0.228714305556	0.0673428626543	-16.2490153361	-2.65677897248	-3.21458404669
6.8	0.324135	-0.214470277778	0.392610609568	-16.5282680164	-3.02523737012	-3.40850951913
6.9	0.3026975	-0.156350833333	0.766364158951	-16.8424272817	-3.45672154631	-2.34999964871
7	0.2882915	-0.0499255555556	1.00778746142	-17.2438530097	-3.63125447151	-0.0444412541017
7.1	0.2913785	0.0712677777778	0.971701003086	-17.6103721526	-3.40339204139	1.69280776987
7.2	0.305613	0.162877361111	0.723978780864	-17.924531418	-3.13189637997	1.89885358435
7.3	0.3270505	0.218710138889	0.421590933642	-18.2212373908	-2.97675600201	1.44366740597
7.4	0.3517465	0.243244166667	0.15307962963	-18.5179433637	-2.86524885536	0.983094408917
7.5	0.377643	0.243482361111	-0.0484196373457	-18.797196044	-2.75858984551	0.281461275978
7.6	0.401653	0.227856805556	-0.186545949074	-19.0589954318	-2.76828611914	-0.778395299115
7.7	0.423605	0.204466111111	-0.303195061728	-19.3382481121	-2.91857836028	-1.75475618468
7.8	0.4433275	0.169785	-0.438568904321	-19.6349540849	-3.16583333765	-2.12375326419
7.9	0.458934	0.118668472222	-0.58160466821	-19.9665666428	-3.43732899907	-1.40461297055
8	0.468881	0.0488298611111	-0.667447299383	-20.3330857857	-3.56822869297	0.498280727807
8.1	0.469224	-0.0261061111111	-0.635582175926	-20.7170582212	-3.33551812603	2.34461283003
8.2	0.462021	-0.0856070833333	-0.521248842593	-21.013764194	-2.95251531796	2.77555832435
8.3	0.450702	-0.129196666667	-0.40471882716	-21.2930168743	-2.68101965654	2.13452690155
8.4	0.4357815	-0.164782916667	-0.304875655864	-21.5373629696	-2.5355755522	1.38710580984
8.5	0.416745	-0.189174027778	-0.219575578704	-21.7991623574	-2.43376467917	0.829570076565
8.6	0.3973655	-0.206371666667	-0.153211959877	-22.0260551602	-2.34165007976	0.0457879587714
8.7	0.375585	-0.221568472222	-0.063412654321	-22.2529479629	-2.39982772149	-0.914412470759
8.8	0.3520895	-0.224665	0.0899051697531	-22.4972940582	-2.55496809945	-1.54197684686
8.9	0.32928	-0.209563472222	0.311095177469	-22.759093446	-2.76343798232	-1.58776480563
9	0.308014	-0.167260138889	0.576549652778	-23.0557994188	-2.91857836028	-1.12988521792
9.1	0.2927505	-0.090895	0.79555621142	-23.3525053917	-2.98160413882	-0.635644604121
9.2	0.28812	0.00490680555556	0.867954089506	-23.6492113645	-3.03978178056	-0.145444104333
9.3	0.2941225	0.0972786111111	0.773523225309	-23.9633706299	-3.04947805418	0.626217671433
9.4	0.309386	0.169308611111	0.561093479938	-24.2775298952	-2.89433767622	1.17701988136
9.5	0.3304805	0.2118025	0.312749305556	-24.539329283	-2.74889357189	1.11641817122
9.6	0.353633	0.229714722222	0.0885421682099	-24.8185819634	-2.67132338291	0.921145994108
9.7	0.3785005	0.223902777778	-0.0708893132716	-25.0803813512	-2.55496809945	0.48346697644
9.8	0.399252	0.207276805556	-0.146979205247	-25.3247274464	-2.51133486815	-0.606017101387
9.9	0.4193175	0.193223333333	-0.209994868827	-25.5690735417	-2.62769015161	-2.12240655952
10	0.438354	0.171785833333	-0.334372067901	-25.8308729295	-2.95736345477	-3.25498518678
10.1	0.455161	0.132579027778	-0.514777893519	-26.1450321949	-3.41793645182	-2.8536671952
10.2	0.4673375	0.0671231944444	-0.669326388889	-26.5290046303	-3.70882466049	-0.654498469498
10.3	0.4700815	-0.0135770833333	-0.696361458333	-26.9304303583	-3.56822869297	1.77765016407
10.4	0.463393	-0.0835586111111	-0.601692399691	-27.2620429162	-3.19977029532	2.74054400294
10.5	0.4515595	-0.134913333333	-0.481761496914	-27.558748889	-2.90403394985	2.36346669541
10.6	0.4357815	-0.176502083333	-0.388773032407	-27.8380015693	-2.68101965654	1.27263591291
10.7	0.415716	-0.210611527778	-0.315713503086	-28.0823476646	-2.61314574118	-0.308395369372
10.8	0.3932495	-0.239623611111	-0.227409529321	-28.3441470524	-2.73434916146	-2.10489939882
10.9	0.367696	-0.26368125	-0.0284377700617	-28.6233997327	-3.00099668607	-4.11687617542
11	0.33957	-0.265729722222	0.389037692901	-28.9201057055	-3.5391398721	-5.78678996591
11.1	0.309729	-0.208277222222	0.989314158951	-29.2866248485	-4.41665263491	-4.65151792931
11.2	0.2876055	-0.0509259722222	1.38234822531	-29.8451302091	-4.8481368111	0.0740687568362
11.3	0.297724	0.125195	1.19762843364	-30.3512756922	-4.36332312999	4.58552940049
11.4	0.321048	0.222044861111	0.631149112654	-30.7352481276	-3.61186192427	6.21100193688
11.5	0.3479735	0.248198611111	0.0410885416667	-31.049407393	-2.99614854926	6.39146036263
11.6	0.374556	0.219567638889	-0.427982484568	-31.3286600733	-2.41922026874	6.99209064534
11.7	0.3959935	0.14534625	-0.678086651235	-31.5555528761	-1.64836651577	7.84051458728
11.8	0.40474	0.0588340277778	-0.647094907407	-31.6777259237	-0.717524248042	7.33146022211
11.9	0.4049115	-0.000238194444444	-0.429252854938	-31.6777259237	-0.00484813681111	5.03532876019
12	0.4018245	-0.0271541666667	-0.188795563272	-31.6428193387	0.324825166343	2.2570770265
12.1	0.3977085	-0.0309176388889	-0.0180763117284	-31.5904594611	0.373306534454	0.185845244425
12.2	0.394793	-0.0230572222222	0.0615203317901	-31.5555528761	0.261799387799	-0.758194729068
12.3	0.3929065	-0.0125290277778	0.0674354938272	-31.5380995835	0.135747830711	-0.717793588976
12.4	0.392735	-0.00624069444444	0.0335457175926	-31.5380995835	0.0969627362219	-0.354183328144
12.5	0.392392	-0.00700291666667	0.00592839506173	-31.520646291	0.0872664625997	-0.148137513672
12.6	0.3911915	-0.00747930555556	-0.000436689814815	-31.520646291	0.0824183257886	-0.0834956895244
12.7	0.390677	-0.00662180555556	-0.00820447530864	-31.5031929985	0.0727220521664	-0.0309742074043
12.8	0.3901625	-0.00828916666667	-0.0222447145062	-31.5031929985	0.048481368111	0.255873887252
12.9	0.3891335	-0.0113856944444	-0.0339824074074	-31.5031929985	0.111507146655	0.623524262094
13	0.387933	-0.0153397222222	-0.0420016203704	-31.485739706	0.218166156499	0.581776417331
13.1	0.386218	-0.0206276388889	-0.0400828317901	-31.4508331209	0.252103114177	0.292234913336
13.2	0.3836455	-0.0243434722222	-0.0266513117284	-31.4333798284	0.261799387799	0.0929226222127
13.3	0.3812445	-0.0264872222222	-0.00635185185185	-31.3984732434	0.261799387799	-0.0296275027345
13.4	0.3781575	-0.0262490277778	0.020021566358	-31.3810199509	0.256951250988	-0.145444104333
13.5	0.375585	-0.02186625	0.0412076388889	-31.3461133658	0.242406840555	-0.352836623474
13.6	0.37387	-0.0173405555556	0.0553802083333	-31.3286600733	0.184229198822	-0.545415391248
13.7	0.3719835	-0.0111475	0.0688911265432	-31.3112067808	0.135747830711	-0.720486998316
13.8	0.3712975	-0.00219138888889	0.0671576003086	-31.2937534883	0.0242406840555	-0.725873816995
13.9	0.371812	0.00423986111111	0.0463155864198	-31.3112067808	-0.0436332312999	-0.43094549432
14	0.372498	0.00709819444444	0.0235944830247	-31.3112067808	-0.0387850944888	-0.304355255363
14.1	0.3733555	0.00809861111111	0.00898522376543	-31.3112067808	-0.0872664625997	-0.309742074042
14.2	0.374213	0.00805097222222	0.00313622685185	-31.3286600733	-0.1308996939	-0.0834956895244
14.3	0.374899	0.00833680555556	0.000793981481482	-31.3461133658	-0.101810873033	0.130630352966
14.4	0.3757565	0.00928958333333	-0.0105202546296	-31.3461133658	-0.0872664625997	0.200658995793
14.5	0.3771285	0.00681236111111	-0.0258176311728	-31.3635666583	-0.0678739153553	0.286848094657
14.6	0.3773	0.00266777777778	-0.0274519097222	-31.3635666583	-0.0193925472444	0.258567296592
14.7	0.3774715	9.52777777778E-05	-0.0170242862654	-31.3635666583	-0.0048481368111	0.129283648296
14.8	0.3771285	-0.000571666666667	-0.00708628472222	-31.3635666583	0	0.0509054365165
14.9	0.3773	-0.000452569444444	-0.00400960648148	-31.3635666583	0	0.0134670466975
15	0.3771285	-0.00104805555556	-0.00440659722222	-31.3635666583	0	0.0026934093395
