Vernier Format 2
Sin título.cmbl 7/05/2025 14:35:01 .
Último
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
2.1	0.3459155	0.284975833333	0.352104320988	-5.8643062867	-3.2773404843	-0.915759175429
2.15	0.3610075	0.296218611111	0.142863734568	-6.0388392119	-3.30642930517	-0.317822302061
2.2	0.375928	0.297266666667	-0.0446217592593	-6.19591884458	-3.30642930517	0.317822302061
2.25	0.3908485	0.292121666667	-0.232213117284	-6.37045176978	-3.2773404843	0.926532812787
2.3	0.405769	0.274018888889	-0.404877623457	-6.52753140246	-3.18037774808	0.808022801849
2.35	0.4186315	0.247436388889	-0.496661882716	-6.68461103514	-3.16098520083	-3.99433572637E-13
2.4	0.4302935	0.222568888889	-0.545041820988	-6.84169066782	-3.18037774808	-0.813409620528
2.45	0.441098	0.193699722222	-0.594639197531	-6.9987703005	-3.2773404843	-0.96424054354
2.5	0.4498445	0.161591111111	-0.617876388889	-7.1733032257	-3.30642930517	-0.500974137146
2.55	0.4570475	0.131959722222	-0.641219444444	-7.33038285838	-3.31612557879	-0.140057285654
2.6	0.4632215	0.0988983333333	-0.682929938272	-7.50491578358	-3.31612557879	0.237020021876
2.65	0.467166	0.0619305555556	-0.6902875	-7.66199541626	-3.30642930517	0.958853724861
2.7	0.469224	0.0279163888889	-0.654770061728	-7.83652834145	-3.25794793706	2.40252113083
2.75	0.46991	-0.0042875	-0.594215740741	-7.99360797413	-3.08341501186	4.03472719057
2.8	0.4687095	-0.0333472222222	-0.499467283951	-8.15068760681	-2.80222307681	4.55724860243
2.85	0.466137	-0.0539272222222	-0.413558487654	-8.27286065445	-2.54042368901	3.39369576777
2.9	0.4632215	-0.0717441666667	-0.384816358025	-8.39503370209	-2.45315722641	1.87461290029
2.95	0.4591055	-0.0913713888889	-0.386457253086	-8.51720674973	-2.4046758583	1.08275055448
3	0.4539605	-0.109664722222	-0.407841820988	-8.63937979737	-2.32710566933	0.0646418241479
3.05	0.448301	-0.131006944444	-0.447329166667	-8.74409955249	-2.35619449019	-1.48137513672
3.1	0.441098	-0.156446111111	-0.450716820988	-8.86627260013	-2.54042368901	-1.8207447135
3.15	0.4323515	-0.177216666667	-0.429226388889	-9.00589894029	-2.59860133075	-1.02349554901
3.2	0.4234335	-0.198368333333	-0.416999074074	-9.12807198793	-2.61799387799	-0.565615961295
3.25	0.412629	-0.220663333333	-0.373594753086	-9.26769832809	-2.62769015161	-0.624870966763
3.3	0.400967	-0.236003055556	-0.3215625	-9.38987137573	-2.65677897248	-1.20664738409
3.35	0.3891335	-0.251914444444	-0.278634567901	-9.52949771589	-2.76343798232	-1.56756423559
3.4	0.3757565	-0.266110833333	-0.19764845679	-9.66912405605	-2.82161562406	-1.82613153218
3.45	0.3620365	-0.271541666667	-0.113380555556	-9.80875039621	-2.93797090752	-2.36481340008
3.5	0.3486595	-0.276305555556	-0.0299595679012	-9.96583002889	-3.02523737012	-3.62532897096
3.55	0.334425	-0.278878055556	0.15736712963	-10.105456369	-3.23855538981	-6.03323692047
3.6	0.3201905	-0.267444722222	0.507089506173	-10.2799892942	-3.65549515557	-7.80550026586
3.65	0.306985	-0.2358125	1.01888996914	-10.471975512	-4.08213119494	-7.81088708454
3.7	0.2951515	-0.169785	1.57917623457	-10.6814150222	-4.57664114967	-4.56263542111
3.75	0.28812	-0.0659322222222	1.86119845679	-10.94321441	-4.74147780125	2.47793659234
3.8	0.288463	0.0399213888889	1.65164027778	-11.1875605053	-4.28575294101	8.58658897432
3.85	0.2937795	0.112618333333	1.14449783951	-11.379546723	-3.6264063347	9.73936817162
3.9	0.3013255	0.1500625	0.69113441358	-11.5366263557	-3.18037774808	7.76779253511
3.95	0.309386	0.1706425	0.454792592593	-11.6937059884	-2.85070444492	5.26292184938
4	0.318304	0.189316944444	0.364913888889	-11.815879036	-2.6664752461	2.94120299873
4.05	0.328251	0.207705555556	0.291867592593	-11.9555053762	-2.59860133075	1.5136960488
4.1	0.3393985	0.219996388889	0.200612654321	-12.0776784238	-2.52103114177	0.425558675641
4.15	0.350546	0.226094166667	0.134077006173	-12.1998514714	-2.5792087835	-0.113123192259
4.2	0.361865	0.232954166667	0.0738932098765	-12.3394778116	-2.5792087835	0.210085928481
4.25	0.3740415	0.235336111111	-0.0185791666667	-12.4616508592	-2.52103114177	0.037707730753
4.3	0.3857035	0.231143888889	-0.116715277778	-12.5838239069	-2.5792087835	-0.010773637358
4.35	0.397194	0.224093333333	-0.220515123457	-12.723450247	-2.56951250988	0.667965516195
4.4	0.408513	0.208848888889	-0.309229320988	-12.8456232947	-2.48224604728	0.808022801849
4.45	0.4182885	0.1895075	-0.325108950617	-12.9677963423	-2.45315722641	0.253180477913
4.5	0.4272065	0.174167777778	-0.295308179012	-13.08996939	-2.45315722641	-0.522521411862
4.55	0.43561	0.160924166667	-0.277946450617	-13.2121424376	-2.4919423209	-1.52446968616
4.6	0.4433275	0.147585277778	-0.288744598765	-13.3343154852	-2.61799387799	-2.27862430121
4.65	0.450359	0.133579444444	-0.33527191358	-13.4739418254	-2.7537417087	-2.52103114177
4.7	0.456876	0.115571944444	-0.415781635802	-13.6135681656	-2.8410081713	-3.32366712494
4.75	0.4621925	0.0916572222222	-0.502643209877	-13.7531945057	-3.03493364375	-4.91277863524
4.8	0.4659655	0.0665991666667	-0.618987962963	-13.9102741384	-3.35491067328	-5.83931144803
4.85	0.469224	0.0327755555556	-0.780430864198	-14.0848070636	-3.73306534454	-4.43873859149
4.9	0.46991	-0.0140058333333	-0.881001851852	-14.2942465738	-3.89790199612	-0.980400999577
4.95	0.467852	-0.0619305555556	-0.843949382716	-14.4862327916	-3.81063553352	2.28401111989
5	0.463393	-0.102995277778	-0.705531944444	-14.6782190093	-3.61671006108	4.41719131678
5.05	0.4570475	-0.133007777778	-0.551870061728	-14.8527519345	-3.31612557879	5.16595911316
5.1	0.449673	-0.154254722222	-0.470619290123	-15.0098315672	-3.02523737012	4.24481311905
5.15	0.441784	-0.176740277778	-0.455851234568	-15.1494579073	-2.85070444492	2.40252113083
5.2	0.43218	-0.201607777778	-0.423562654321	-15.2890842475	-2.80222307681	0.743380977702
5.25	0.421204	-0.219615277778	-0.388045216049	-15.4287105876	-2.80222307681	-0.430945494319
5.3	0.410228	-0.2375275	-0.401542901235	-15.5683369278	-2.8410081713	-1.5136960488
5.35	0.3977085	-0.259727222222	-0.414140740741	-15.7079632679	-2.96705972839	-2.26246384518
5.4	0.38416	-0.280497777778	-0.386668981481	-15.8650429006	-3.1028075591	-2.39713431215
5.45	0.369754	-0.30184	-0.268789197531	-16.0221225333	-3.1900740217	-2.67724888346
5.5	0.353633	-0.313654444444	-0.00788688271605	-16.179202166	-3.35491067328	-2.96275027345
5.55	0.3376835	-0.308223611111	0.374388734568	-16.3537350912	-3.56822869297	-1.64297969709
5.6	0.321734	-0.277448888889	0.779001697531	-16.5457213089	-3.58762124021	0.921145994108
5.65	0.309043	-0.225617777778	1.07325123457	-16.7202542341	-3.44217713588	2.73111707025
5.7	0.2985815	-0.161114722222	1.17736867284	-16.8947871593	-3.20946656895	2.45638931762
5.75	0.293265	-0.100708611111	1.12898873457	-17.0344134995	-3.1028075591	0.425558675641
5.8	0.289149	-0.0513547222222	1.10972145062	-17.1914931321	-3.23855538981	-0.382464126209
5.85	0.287434	0.008575	1.10739243827	-17.3660260573	-3.24825166343	0.721833702985
5.9	0.290178	0.0643125	1.01904876543	-17.52310569	-3.14159265359	1.4867619554
5.95	0.294294	0.112046666667	0.898628240741	-17.6801853227	-3.02523737012	0.937306450145
6	0.3016685	0.152920833333	0.792711111111	-17.8198116629	-3.0155410965	-0.274727752629
6.05	0.309729	0.1895075	0.716594753086	-17.9768912955	-3.1028075591	-0.597936873369
6.1	0.3205335	0.225903611111	0.615600308642	-18.1339709282	-3.12220010635	-0.032320912074
6.15	0.33271	0.253534166667	0.469243055556	-18.2910505609	-3.1028075591	0.447105950357
6.2	0.3462585	0.272875555556	0.317010339506	-18.4481301936	-3.02523737012	-0.0269340933948
6.25	0.3603215	0.284023055556	0.180286728395	-18.5877565337	-3.05432619099	-1.35209148843
6.3	0.3747275	0.291264166667	0.0370524691358	-18.7448361664	-3.22885911619	-1.52985650483
6.35	0.3898195	0.289644444444	-0.137094135802	-18.9193690916	-3.26764421068	-0.684125972233
6.4	0.4042255	0.276591388889	-0.294461265432	-19.0764487243	-3.22885911619	-0.888825082034
6.45	0.4176025	0.258488611111	-0.417210802469	-19.233528357	-3.32582185241	-1.6160456037
6.5	0.4302935	0.234764444444	-0.526674382716	-19.4080612822	-3.44217713588	-1.59988514766
6.55	0.441441	0.203894444444	-0.599350154321	-19.5825942074	-3.49065850399	-1.54601696087
6.6	0.4505305	0.173977222222	-0.659163425926	-19.7571271326	-3.54883614572	-2.20320883971
6.65	0.458934	0.140820555556	-0.76661558642	-19.9316600578	-3.70397652368	-2.81730616911
6.7	0.465108	0.0978502777778	-0.880895987654	-20.1236462755	-3.91729454337	-1.77765016407
6.75	0.468881	0.0504019444444	-0.945314351852	-20.3330857857	-3.94638336423	0.538681867899
6.8	0.470253	0.000476388888889	-0.938433179012	-20.5250720035	-3.83002808077	2.37558703744
6.85	0.468881	-0.0474483333333	-0.839397222222	-20.7170582212	-3.66519142919	3.40446940512
6.9	0.465108	-0.0864169444444	-0.674725462963	-20.8915911464	-3.48096223037	4.12630310811
6.95	0.4597915	-0.114905	-0.507565895062	-21.0661240716	-3.26764421068	4.91816545392
7	0.4532745	-0.135103888889	-0.385822067901	-21.2232037043	-2.96705972839	5.07977001429
7.05	0.4460715	-0.150253055556	-0.334742592593	-21.3628300444	-2.68586779335	3.78154671265
7.1	0.438354	-0.166545555556	-0.333366358025	-21.4850030921	-2.54042368901	1.5891115103
7.15	0.429436	-0.183409722222	-0.344587962963	-21.6071761397	-2.5792087835	0.247793659234
7.2	0.4200035	-0.200464444444	-0.367348765432	-21.7468024798	-2.5792087835	0.0269340933949
7.25	0.409542	-0.220472777778	-0.381216975309	-21.8689755275	-2.53072741539	-0.840343713923
7.3	0.39788	-0.239433055556	-0.369095524691	-21.9911485751	-2.63738642524	-2.04699109802
7.35	0.3857035	-0.259250833333	-0.308329475309	-22.1307749153	-2.78283052957	-2.40790794951
7.4	0.371812	-0.274495277778	-0.164936419753	-22.2704012554	-2.91857836028	-2.04160427934
7.45	0.3575775	-0.276686666667	0.00529320987654	-22.4274808881	-2.97675600201	-1.76148970803
7.5	0.3438575	-0.271255833333	0.147362962963	-22.5671072283	-3.04462991737	-2.26785066386
7.55	0.330652	-0.2649675	0.350886882716	-22.724186861	-3.23855538981	-2.18704838367
7.6	0.316589	-0.241910277778	0.654928858025	-22.8987197862	-3.30642930517	-1.27667602692
7.65	0.3054415	-0.197225	0.918424845679	-23.0557994188	-3.34521439966	-0.495587318468
7.7	0.296695	-0.145393888889	1.08262021605	-23.230332344	-3.39369576777	0.91037235675
7.75	0.290521	-0.0850830555556	1.14973811728	-23.4048652692	-3.26764421068	2.30017157593
7.8	0.2882915	-0.0263919444444	1.1232191358	-23.5619449019	-3.06402246461	1.85306562557
7.85	0.28812	0.0279163888889	1.06547021605	-23.7015712421	-3.02523737012	0.360916851493
7.9	0.2910355	0.0811766666667	0.977232407407	-23.8586508748	-3.09311128548	-0.075415461506
7.95	0.2965235	0.127862777778	0.844902160494	-24.0157305074	-3.09311128548	0.614097329406
8	0.304241	0.1654975	0.706484722222	-24.1728101401	-3.00584482288	1.0504296424
8.05	0.313159	0.198749444444	0.557586728395	-24.3124364803	-2.96705972839	1.16893965334
8.1	0.324478	0.223045277778	0.378623302469	-24.469516113	-2.91857836028	1.65914015313
8.15	0.3359685	0.236003055556	0.215804166667	-24.6091424531	-2.79252680319	1.85306562557
8.2	0.3483165	0.242481944444	0.103111728395	-24.7487687933	-2.67617151972	1.00194827429
8.25	0.360493	0.243148888889	0.0597603395062	-24.8709418409	-2.6664752461	-0.344756395456
8.3	0.372498	0.245816666667	0.0671708333333	-25.0105681811	-2.7537417087	-1.00733509297
8.35	0.384846	0.251723888889	0.0397520061728	-25.1501945212	-2.79252680319	-1.20664738409
8.4	0.39788	0.253438888889	-0.0604484567901	-25.2898208614	-2.8410081713	-1.88538653765
8.45	0.410571	0.246864722222	-0.195266512346	-25.4294472016	-2.97675600201	-2.5641256912
8.5	0.4227475	0.234288055556	-0.339612345679	-25.5865268342	-3.13189637997	-2.60183342195
8.55	0.4344095	0.21266	-0.472101388889	-25.7436064669	-3.26764421068	-2.11701974084
8.6	0.4443565	0.183886111111	-0.54578287037	-25.9181393921	-3.32582185241	-1.94464154312
8.65	0.4525885	0.1569225	-0.598132716049	-26.0752190248	-3.40339204139	-2.70956979553
8.7	0.4601345	0.127100555556	-0.699497685185	-26.24975195	-3.6264063347	-2.86040071855
8.75	0.465794	0.0876555555556	-0.812454783951	-26.4417381677	-3.77185043903	-1.50830923012
8.8	0.4690525	0.0437325	-0.88280154321	-26.6337243854	-3.79124298628	0.199312291123
8.85	0.470253	-0.0025725	-0.901116049383	-26.8257106032	-3.70397652368	1.19587374674
8.9	0.468881	-0.049735	-0.841832098765	-27.0002435284	-3.65549515557	1.89616017501
8.95	0.4649365	-0.0895611111111	-0.720988117284	-27.1922297461	-3.56822869297	3.36137485569
9	0.45962	-0.122050833333	-0.593262962963	-27.3667626713	-3.30642930517	4.37948358602
9.05	0.452417	-0.147394722222	-0.497508796296	-27.523842304	-3.03493364375	3.59839487757
9.1	0.4446995	-0.168736944444	-0.459768209877	-27.6634686441	-2.88948953941	1.77226334539
9.15	0.4357815	-0.1929375	-0.432666975309	-27.8030949843	-2.91857836028	0.948080087503
9.2	0.42532	-0.214946666667	-0.357873919753	-27.9601746169	-2.87979326579	1.57295105427
9.25	0.4138295	-0.228571388889	-0.282710339506	-28.0998009571	-2.70526034059	1.308996939
9.3	0.4025105	-0.241433888889	-0.23882962963	-28.2219740047	-2.67617151972	-0.242406840555
9.35	0.389648	-0.252771944444	-0.199395216049	-28.3616003449	-2.76343798232	-1.37902558182
9.4	0.376957	-0.259727222222	-0.191084876543	-28.5012266851	-2.83131189768	-2.2301429331
9.45	0.363923	-0.270684166667	-0.19124367284	-28.6408530252	-2.97675600201	-3.19438347664
9.5	0.3500315	-0.282879722222	-0.0991947530864	-28.7979326579	-3.15128892721	-4.20171856962
9.55	0.3352825	-0.286976666667	0.14191095679	-28.9550122906	-3.37430322052	-5.48378141522
9.6	0.320705	-0.274685833333	0.529320987654	-29.1295452158	-3.7136727973	-6.0009160084
9.65	0.306985	-0.239814166667	1.0249242284	-29.3215314335	-4.10152374219	-3.6684235204
9.7	0.2951515	-0.1706425	1.45314490741	-29.5484242363	-4.26636039376	2.21398247707
9.75	0.288806	-0.0790805555556	1.54582901235	-29.775317039	-3.8882057225	8.10716211189
9.8	0.287777	0.00190555555556	1.26423024691	-29.9498499642	-3.23855538981	9.73936817162
9.85	0.290521	0.0523075	0.862316820988	-30.0894763044	-2.73434916146	7.47690432644
9.9	0.2941225	0.0785088888889	0.626345524691	-30.211649352	-2.47254977366	4.21249220697
9.95	0.298067	0.105853611111	0.57410154321	-30.3338223997	-2.33680194295	1.30361012032
10	0.3044125	0.137295277778	0.525351080247	-30.4385421548	-2.35619449019	-0.931919631466
10.05	0.3123015	0.160257222222	0.442247685185	-30.5607152024	-2.53072741539	-1.01810873033
10.1	0.320362	0.182361666667	0.328020216049	-30.7003415426	-2.55011996264	0.764928252417
10.15	0.3308235	0.196748611111	0.143128395062	-30.8225145902	-2.43376467917	2.38097385612
10.2	0.3407705	0.196272222222	-0.0395402777778	-30.9446876379	-2.26892802759	3.22670438872
10.25	0.350546	0.190936666667	-0.192672839506	-31.049407393	-2.09439510239	3.6684235204
10.3	0.36015	0.177693055556	-0.350622222222	-31.1541271481	-1.91016590357	4.22865266301
10.35	0.368725	0.155398055556	-0.491686265432	-31.2413936107	-1.69684788388	5.2306009373
10.4	0.375928	0.126814722222	-0.591622067901	-31.3286600733	-1.38656712797	6.20022829952
10.45	0.3815875	0.0938486111111	-0.629627314815	-31.3810199509	-1.0471975512	6.55037151366
10.5	0.3853605	0.0604061111111	-0.586222993827	-31.4333798284	-0.70782797442	6.3348987665
10.55	0.3874185	0.0318227777778	-0.467443364198	-31.4508331209	-0.387850944888	5.47300777786
10.6	0.3881045	0.0127672222222	-0.32325632716	-31.4682864135	-0.155140377955	4.3094549432
10.65	0.3884475	0.000571666666667	-0.199871604938	-31.4682864135	0.0775701889775	2.51025750441
10.7	0.387933	-0.0060025	-0.109939969136	-31.4508331209	0.116355283466	0.517134593183
10.75	0.38759	-0.00752694444444	-0.0798216049383	-31.4508331209	0.048481368111	0.0861890988637
10.8	0.3874185	-0.0123861111111	-0.0840561728395	-31.4508331209	0.0581776417331	0.899598719392
10.85	0.3863895	-0.0177216666667	-0.0642066358025	-31.4508331209	0.164836651577	1.35209148843
10.9	0.3853605	-0.0185791666667	-0.0471095679012	-31.4333798284	0.261799387799	0.662578697517
10.95	0.3846745	-0.0212469444444	-0.0473212962963	-31.4159265359	0.213318019688	0.199312291123
11	0.3833025	-0.0246769444444	-0.0273658950617	-31.4159265359	0.22301429331	0.678739153553
11.05	0.3819305	-0.0237241666667	-0.011274537037	-31.3984732434	0.31028075591	0.673352334874
11.1	0.381073	-0.0246769444444	-0.0116979938272	-31.3810199509	0.329673303154	1.40396953322E-13
11.15	0.3795295	-0.0263919444444	0.0116979938272	-31.3635666583	0.31028075591	-0.667965516195
11.2	0.3781575	-0.0234383333333	0.0337177469136	-31.3461133658	0.22301429331	-0.641031422801
11.25	0.3773	-0.0220091666667	0.0385345679012	-31.3461133658	0.213318019688	-0.0215472747161
11.3	0.375928	-0.0199130555556	0.0461038580247	-31.3286600733	0.271495661421	-0.226246384518
11.35	0.375242	-0.0167688888889	0.041075308642	-31.3112067808	0.203621746066	-0.711060065627
11.4	0.3743845	-0.0159113888889	0.0373700617284	-31.3112067808	0.174532925199	-0.80263598317
11.45	0.373527	-0.0131483333333	0.0375817901235	-31.2937534883	0.135747830711	-0.975014180898
11.5	0.373184	-0.0121002777778	0.0400695987654	-31.2937534883	0.048481368111	-0.597936873369
11.55	0.3723265	-0.0107663888889	0.0689705246914	-31.2937534883	0.0484813681109	0.113123192259
11.6	0.371812	-0.00457333333333	0.0854853395062	-31.2937534883	0.116355283466	-0.172378197728
11.65	0.3719835	-9.52777777778E-05	0.0648418209877	-31.2763001957	0.0872664625997	-1.34131785107
11.7	0.3719835	0.00133388888889	0.0492797839506	-31.2763001957	-0.0872664625997	-1.308996939
11.75	0.3719835	0.00438277777778	0.0393814814815	-31.2937534883	-0.116355283466	0.016160456037
11.8	0.372498	0.0060025	0.0174146604938	-31.2937534883	-0.0387850944888	0.630257785442
11.85	0.3726695	0.00590722222222	-0.00344058641975	-31.2937534883	-0.00969627362219	0.436332312998
11.9	0.3730125	0.00628833333333	-0.0338765432099	-31.2937534883	0	0.177765016407
11.95	0.373527	0.00266777777778	-0.0623540123457	-31.2937534883	0	0.037707730753
12	0.3733555	-0.00228666666667	-0.0484328703704	-31.2937534883	0	0.00538681867899
12.05	0.3730125	-0.0025725	-0.0224961419753	-31.2937534883	0	0
12.1	0.373184	-0.00362055555556	-0.00804567901235	-31.2937534883	0	0
12.15	0.3726695	-0.00438277777778	0.0202200617284	-31.2937534883	0	0
12.2	0.372498	-0.00104805555556	0.035887962963	-31.2937534883	0	0
12.25	0.3726695	0.000762222222222	0.023025462963	-31.2937534883	0	0
12.3	0.3726695	0.000952777777778	0.0102688271605	-31.2937534883	0	0
12.35	0.3726695	0.00200083333333	-0.00592839506173	-31.2937534883	0	0
12.4	0.3730125	0.000666944444444	-0.0227078703704	-31.2937534883	0	0
12.45	0.372841	-0.00219138888889	-0.00661651234568	-31.2937534883	0	0
12.5	0.372498	-0.000285833333333	0.014662191358	-31.2937534883	0	0
12.55	0.372841	0.00133388888889	0.00232901234568	-31.2937534883	0	0
12.6	0.372841	-0.000381111111111	-0.00677530864197	-31.2937534883	0	0
12.65	0.3726695	-0.000190555555556	-0.00238194444444	-31.2937534883	0	0
12.7	0.372841	-0.000285833333333	-0.00148209876543	-31.2937534883	0	0
12.75	0.3726695	-0.000666944444444	0.00481682098765	-31.2937534883	0	0
12.8	0.3726695	0.000571666666667	0.00471095679012	-31.2937534883	0	0
12.85	0.372841	9.52777777778E-05	-0.000635185185185	-31.2937534883	0	0
12.9	0.3726695	-0.000285833333333	0.00529320987654	-31.2937534883	0	0
12.95	0.3726695	0.00142916666667	-0.00127037037037	-31.2937534883	0	0
13	0.3730125	0	-0.0134447530864	-31.2937534883	0	0
13.05	0.3726695	-0.00142916666667	-0.00127037037037	-31.2937534883	0	0
13.1	0.3726695	0.000285833333333	0.00518734567901	-31.2937534883	0	0
13.15	0.372841	-9.52777777778E-05	-0.00127037037037	-31.2937534883	0	0
13.2	0.3726695	-0.000571666666667	0.00190555555556	-31.2937534883	0	0
13.25	0.3726695	0.000476388888889	-0.000688117283951	-31.2937534883	0	0
13.3	0.372841	-0.000285833333333	-0.00741049382716	-31.2937534883	0	0
13.35	0.3726695	-0.00142916666667	0.00365231481481	-31.2937534883	0	0
13.4	0.372498	0.000476388888889	0.00862793209876	-31.2937534883	0	0
13.45	0.372841	0.000571666666667	-0.0042875	-31.2937534883	0	0
13.5	0.3726695	-0.00114333333333	0.000317592592593	-31.2937534883	0	0
13.55	0.372498	0.000571666666667	0.00576959876543	-31.2937534883	0	0
13.6	0.372841	0.000571666666667	-0.00571666666667	-31.2937534883	0	0
13.65	0.3726695	-0.00114333333333	0	-31.2937534883	0	0
13.7	0.372498	0.000571666666667	0.00571666666667	-31.2937534883	0	0
13.75	0.372841	0.000571666666667	-0.00571666666667	-31.2937534883	0	0
13.8	0.3726695	-0.00114333333333	0	-31.2937534883	0	0
13.85	0.372498	0.000571666666667	0.00571666666667	-31.2937534883	0	0
13.9	0.372841	0.000571666666667	-0.00571666666667	-31.2937534883	0	0
13.95	0.3726695	-0.00114333333333	0	-31.2937534883	0	0
14	0.372498	0.000571666666667	0.00571666666667	-31.2937534883	0	0
14.05	0.372841	0.000571666666667	-0.00571666666667	-31.2937534883	0	0
14.1	0.3726695	-0.00114333333333	0	-31.2937534883	0	0
14.15	0.372498	0.000571666666667	0.00576959876543	-31.2937534883	0	0
14.2	0.372841	0.000571666666667	-0.00539907407407	-31.2937534883	0	0
14.25	0.3726695	-0.00114333333333	0.00142916666667	-31.2937534883	0	0
14.3	0.372498	0.000666944444444	0.008575	-31.2937534883	0	0
14.35	0.372841	0.0008575	-0.00238194444444	-31.2937534883	0	0
14.4	0.3726695	-0.000285833333333	-0.00317592592593	-31.2937534883	0	0
14.45	0.3726695	0.000571666666667	-0.00391697530864	-31.2937534883	0	0
14.5	0.372841	-0.000285833333333	-0.00889259259259	-31.2937534883	0	0
14.55	0.3726695	-0.00142916666667	0.00333472222222	-31.2937534883	0	0
14.6	0.372498	0.000476388888889	0.0087337962963	-31.2937534883	0	0
14.65	0.372841	0.000571666666667	-0.00333472222222	-31.2937534883	0	0
14.7	0.3726695	-0.00114333333333	0.00460509259259	-31.2937534883	0	0
14.75	0.372498	0.0008575	0.0144081172839	-31.2937534883	0	0
14.8	0.372841	0.00142916666667	0.0045574537037	-31.2937534883	0	0
14.85	0.3726695	0.00142916666667	-0.00919430555556	-31.2937534883	0	0
14.9	0.3730125	0.000686	-0.0260584722222	-31.2937534883	0	0
14.95	0.372841	-0.00185791666667	-0.0308223611112	-31.2937534883	0	0
